"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.787721690E0,-6.703969240E-1,4.446168423E0,6.938608170E0,8.268139392E0
2.789723690E0,-6.799740195E-1,4.498842239E0,6.785374641E0,8.169654533E0
2.791725690E0,-7.134938836E-1,4.541939259E0,6.632141113E0,8.069918308E0
2.793727690E0,-7.182824612E-1,4.563488007E0,6.572284222E0,8.033447104E0
2.795729690E0,-7.398309112E-1,4.587430477E0,6.452570438E0,7.951574273E0
2.797731690E0,-7.613793612E-1,4.642498970E0,6.332856655E0,7.889079074E0
2.799733690E0,-7.685621977E-1,4.664047241E0,6.265817165E0,7.848852736E0
2.801726190E0,-7.805336118E-1,4.690384388E0,6.131737709E0,7.759326373E0
2.803728190E0,-7.948992252E-1,4.711932659E0,6.016812801E0,7.683502486E0
2.805730190E0,-8.260248303E-1,4.728692532E0,5.944984436E0,7.641052939E0
2.807732190E0,-8.595446348E-1,4.776578426E0,5.818087578E0,7.576586402E0
2.809734190E0,-8.858816624E-1,4.817280769E0,5.686402798E0,7.505075423E0
2.811736190E0,-9.098244309E-1,4.850800991E0,5.600208759E0,7.464609092E0
2.813738190E0,-9.457385540E-1,4.893897533E0,5.446975231E0,7.383372783E0
2.815740190E0,-9.888355136E-1,4.910657406E0,5.269798756E0,7.270703594E0
2.817742190E0,-9.864411950E-1,4.946571827E0,5.171633720E0,7.224087099E0
2.819744190E0,-1.031932473E0,4.958543301E0,4.996851444E0,7.114812763E0
2.821746190E0,-1.039115310E0,4.994457245E0,4.860377789E0,7.046107865E0
2.823748190E0,-1.043903828E0,5.008822918E0,4.786155224E0,7.006091924E0
2.825750190E0,-1.072635174E0,5.047131062E0,4.620950222E0,6.926561854E0
2.827752190E0,-1.113337755E0,5.044736862E0,4.474899769E0,6.834736199E0
2.829754190E0,-1.118126392E0,5.078257084E0,4.419831276E0,6.824500725E0
2.831756190E0,-1.134886265E0,5.097411156E0,4.259414673E0,6.739004428E0
2.833758190E0,-1.163617611E0,5.116565228E0,4.125335693E0,6.674701511E0
2.835753113E0,-1.187560320E0,5.121353626E0,4.070267200E0,6.648732027E0
2.837755113E0,-1.216291547E0,5.135719299E0,3.940976381E0,6.586825691E0
2.839757113E0,-1.245022893E0,5.133325100E0,3.814079762E0,6.515236988E0
2.841759113E0,-1.271359921E0,5.135719299E0,3.739857197E0,6.479081773E0
2.843761113E0,-1.321639657E0,5.123748302E0,3.605777979E0,6.403215043E0
2.845763113E0,-1.376708031E0,5.145296574E0,3.483669758E0,6.364381888E0
2.847765113E0,-1.395862222E0,5.138113976E0,3.419024467E0,6.327588393E0
2.849767113E0,-1.446141958E0,5.145296574E0,3.323253393E0,6.293601235E0
2.851769113E0,-1.486844659E0,5.152479172E0,3.201145411E0,6.245484817E0
2.853771113E0,-1.496421814E0,5.150084972E0,3.138894320E0,6.214121902E0
2.855773113E0,-1.549095750E0,5.142902374E0,2.988054991E0,6.146349738E0
2.857775113E0,-1.599375606E0,5.130930901E0,2.856369734E0,6.086320916E0
2.859777113E0,-1.630501151E0,5.111776829E0,2.779752970E0,6.042832359E0
2.861779113E0,-1.668809533E0,5.145296574E0,2.652856588E0,6.024670129E0
2.863781113E0,-1.702329397E0,5.169239521E0,2.513988495E0,5.994922915E0
2.865783113E0,-1.735849261E0,5.154873848E0,2.463708878E0,5.971244299E0
2.867785113E0,-1.798100352E0,5.176422119E0,2.360754967E0,5.966713907E0
2.869783113E0,-1.908236980E0,5.209941864E0,2.269772530E0,5.994725176E0
2.871785113E0,-1.951334000E0,5.212336063E0,2.221887112E0,5.992740104E0
2.873782767E0,-2.047105074E0,5.200365067E0,2.162030220E0,5.992396072E0
2.875784767E0,-2.116539001E0,5.212336063E0,2.080624819E0,5.998098384E0
2.877785152E0,-2.154847383E0,5.205153465E0,2.054287672E0,5.996422907E0
2.879787152E0,-2.226675510E0,5.219519138E0,2.001613855E0,6.017301878E0
2.881789152E0,-2.312869549E0,5.202759266E0,1.984853864E0,6.029735847E0
2.883789229E0,-2.353572130E0,5.193181992E0,1.939362645E0,6.022422141E0
2.885791229E0,-2.437371731E0,5.171633720E0,1.891477108E0,6.021981563E0
2.887793229E0,-2.468497276E0,5.133325100E0,1.879505754E0,5.998086967E0
2.889795229E0,-2.564268351E0,5.111776829E0,1.795706153E0,5.994188445E0
2.891797229E0,-2.624125242E0,5.054314137E0,1.733454943E0,5.952897674E0
2.893799229E0,-2.686376333E0,4.977697372E0,1.661626697E0,5.895344961E0
2.895801229E0,-2.722290516E0,4.960937500E0,1.616135478E0,5.885036994E0
2.897792498E0,-2.786935806E0,4.893897533E0,1.570644259E0,5.846722812E0
2.899794498E0,-2.820455790E0,4.853195190E0,1.529941559E0,5.818006153E0
2.901796498E0,-2.889889717E0,4.771789551E0,1.443747759E0,5.762451361E0
2.903782729E0,-2.937775135E0,4.680807114E0,1.383890867E0,5.696984458E0
2.905784729E0,-3.021574736E0,4.604190350E0,1.352765322E0,5.670842678E0
2.907786729E0,-3.059883118E0,4.573064804E0,1.264177084E0,5.645701913E0
2.909788729E0,-3.114951611E0,4.491659641E0,1.223474383E0,5.601323008E0
2.911790729E0,-3.143682718E0,4.427014351E0,1.173194647E0,5.554960196E0
2.913792729E0,-3.208328247E0,4.403071404E0,1.108549237E0,5.559612337E0
2.915794729E0,-3.296916485E0,4.355185986E0,1.055875182E0,5.563467954E0
2.917796729E0,-3.320859194E0,4.324060440E0,1.039115310E0,5.550258111E0
2.919798729E0,-3.404658794E0,4.302511692E0,1.003201127E0,5.577608884E0
2.921800729E0,-3.512401104E0,4.290540695E0,9.864411950E-1,5.631941690E0
2.923802729E0,-3.565075159E0,4.290540695E0,9.768640995E-1,5.663282071E0
2.925804729E0,-3.660846233E0,4.316877365E0,9.792584181E-1,5.744229485E0
2.927806729E0,-3.759011507E0,4.348002911E0,9.936240315E-1,5.832888267E0
2.929808729E0,-3.804502726E0,4.364762783E0,9.984126091E-1,5.875561495E0
2.931810729E0,-3.907456398E0,4.362368584E0,1.012778282E0,5.943416106E0
2.933812729E0,-3.967313290E0,4.379128456E0,1.027143836E0,5.997613295E0
2.935814729E0,-4.000833035E0,4.367157459E0,1.022355318E0,6.010319429E0
2.937812306E0,-4.017592907E0,4.369551659E0,1.058269501E0,6.029425246E0
2.939814306E0,-4.053507328E0,4.379128456E0,1.084606528E0,6.064986316E0
2.941816306E0,-4.043930054E0,4.367157459E0,1.082212210E0,6.049513850E0
2.943818306E0,-4.010410309E0,4.345608711E0,1.118126392E0,6.018131981E0
2.945820306E0,-3.974496126E0,4.333637238E0,1.134886265E0,5.988739266E0
2.947822306E0,-3.938581944E0,4.331243038E0,1.158828974E0,5.967828631E0
2.949824306E0,-3.897879362E0,4.312088966E0,1.194743156E0,5.934221599E0
2.951826306E0,-3.845205307E0,4.297723293E0,1.206714511E0,5.891705124E0
2.953828306E0,-3.821262598E0,4.292934895E0,1.235445857E0,5.878576726E0
2.955830306E0,-3.732674360E0,4.242654800E0,1.245022893E0,5.786454842E0
2.957832306E0,-3.687183142E0,4.201952457E0,1.292908430E0,5.737886038E0
2.959834306E0,-3.648874760E0,4.182797909E0,1.297696948E0,5.700359877E0
2.961836306E0,-3.577046633E0,4.101392746E0,1.336005330E0,5.603712636E0
2.963838306E0,-3.498035431E0,4.048718929E0,1.383890867E0,5.526620195E0
2.965840306E0,-3.464515686E0,4.024775982E0,1.415016413E0,5.495813142E0
2.967842306E0,-3.354378939E0,3.967313290E0,1.470084786E0,5.399313112E0
2.969844306E0,-3.246636629E0,3.940976381E0,1.544307232E0,5.334494265E0
2.971846306E0,-3.181991339E0,3.945764780E0,1.608952641E0,5.318162952E0
2.973848306E0,-3.062277555E0,3.955342054E0,1.719089270E0,5.289380163E0
2.975850306E0,-2.952140808E0,3.952947617E0,1.862745762E0,5.273590047E0
2.977852306E0,-2.904255390E0,3.967313290E0,1.932179809E0,5.282763758E0
2.979854306E0,-2.803695917E0,3.988861799E0,2.106961727E0,5.311404425E0
2.981856306E0,-2.724684715E0,4.048718929E0,2.288926601E0,5.390289116E0
2.983858306E0,-2.693559170E0,4.060689926E0,2.394274712E0,5.429273899E0
2.985860306E0,-2.619336605E0,4.103786945E0,2.616942406E0,5.527239736E0
2.987862306E0,-2.578634024E0,4.139701366E0,2.865947008E0,5.656866013E0
2.989850921E0,-2.552296877E0,4.154066563E0,2.992843628E0,5.720804256E0
2.991852921E0,-2.502017260E0,4.149278164E0,3.263396502E0,5.841776817E0
2.993854921E0,-2.437371731E0,4.137306690E0,3.553103924E0,5.973494379E0
2.995856921E0,-2.403851986E0,4.146883965E0,3.718308687E0,6.066380344E0
2.997858921E0,-2.372726440E0,4.106181145E0,4.041535854E0,6.230936239E0
2.999860921E0,-2.360754967E0,4.043930054E0,4.417437077E0,6.437412882E0
3.001862921E0,-2.339206457E0,4.010410309E0,4.623344421E0,6.552144026E0
3.003864921E0,-2.317657948E0,3.907456398E0,4.982485771E0,6.742767853E0
3.005866921E0,-2.250618219E0,3.756617069E0,5.339232922E0,6.905422678E0
3.007868921E0,-2.193155766E0,3.682394743E0,5.549929142E0,7.012251902E0
3.009870921E0,-2.047105074E0,3.517189741E0,6.004841328E0,7.253921852E0
3.011872921E0,-1.941756845E0,3.356773376E0,6.481301785E0,7.552855087E0
3.013874921E0,-1.893871427E0,3.301704884E0,6.766220570E0,7.763359126E0
3.015876921E0,-1.788523316E0,3.184385538E0,7.312115192E0,8.173503257E0
3.017878921E0,-1.745426297E0,3.088614464E0,7.877163887E0,8.639199220E0
3.019880921E0,-1.714300752E0,3.035940409E0,8.171659470E0,8.884355898E0
3.021882921E0,-1.654443860E0,2.954535007E0,8.820508003E0,9.448165062E0
3.023884921E0,-1.611346960E0,2.897072554E0,9.476539612E0,1.003963502E1
3.025886921E0,-1.618529797E0,2.868341208E0,9.787795067E0,1.032704954E1
3.027888921E0,-1.642472506E0,2.822849989E0,1.026665020E1,1.077359292E1
3.029890921E0,-1.695146561E0,2.806090117E0,1.053480911E1,1.103312588E1
3.031892921E0,-1.716695070E0,2.820455790E0,1.103760719E1,1.152088475E1
3.033894459E0,-1.766974807E0,2.806090117E0,1.154040432E1,1.200738413E1
3.035896459E0,-1.798100352E0,2.834821463E0,1.202404785E1,1.248387377E1
3.037898459E0,-1.793311834E0,2.846792698E0,1.225150394E1,1.270509917E1
3.039897959E0,-1.766974807E0,2.887495518E0,1.270641613E1,1.314963274E1
3.041898575E0,-1.726272106E0,2.940169573E0,1.292190075E1,1.336413602E1
3.043900575E0,-1.632895470E0,2.961717844E0,1.336484241E1,1.378612103E1
3.045901767E0,-1.568249941E0,3.014391899E0,1.371201229E1,1.412675644E1
3.047903767E0,-1.525153041E0,3.040729046E0,1.388439941E1,1.429505761E1
3.049905767E0,-1.465296149E0,3.134105682E0,1.416213512E1,1.457860702E1
3.051903190E0,-1.398256540E0,3.217905283E0,1.439677429E1,1.481813571E1
3.053905190E0,-1.395862222E0,3.284945011E0,1.448775673E1,1.492093798E1
3.055907190E0,-1.350371003E0,3.428601503E0,1.466972160E1,1.512546006E1
3.057908190E0,-1.355159521E0,3.612960577E0,1.481816673E1,1.531234818E1
3.059901382E0,-1.343188167E0,3.720703125E0,1.486844635E1,1.538565836E1
3.061903382E0,-1.371919513E0,3.950553417E0,1.499773693E1,1.556987953E1
3.063905382E0,-1.415016413E0,4.185192585E0,1.508153725E1,1.571530700E1
3.065907382E0,-1.429382086E0,4.295329094E0,1.512463379E1,1.578757525E1
3.067909382E0,-1.479661822E0,4.544333458E0,1.517970276E1,1.591426221E1
3.069908998E0,-1.505998850E0,4.755029678E0,1.519646263E1,1.599408692E1
3.071910882E0,-1.529941559E0,4.853195190E0,1.521801090E1,1.604624818E1
3.073912882E0,-1.558672905E0,4.996851444E0,1.523716450E1,1.611115041E1
3.075912421E0,-1.606558442E0,5.104593754E0,1.526589584E1,1.617669569E1
3.077914421E0,-1.623318315E0,5.164450645E0,1.528265572E1,1.621315141E1
3.079916421E0,-1.637683988E0,5.174027920E0,1.534251308E1,1.627406776E1
3.081916421E0,-1.656838179E0,5.142902374E0,1.540715885E1,1.632712778E1
3.083918421E0,-1.664021015E0,5.109382629E0,1.544786072E1,1.635576833E1
3.085920421E0,-1.644866824E0,5.011217117E0,1.554602623E1,1.641635817E1
3.087909344E0,-1.635289669E0,4.893897533E0,1.562264347E1,1.645270174E1
3.089911344E0,-1.635289669E0,4.836435318E0,1.568968296E1,1.649943727E1
3.091913344E0,-1.625712633E0,4.716721535E0,1.580939674E1,1.657791992E1
3.093915344E0,-1.637683988E0,4.613767624E0,1.595544720E1,1.668967213E1
3.095917344E0,-1.642472506E0,4.568276405E0,1.604403496E1,1.676239610E1
3.097919344E0,-1.659232497E0,4.506025314E0,1.621163559E1,1.690782201E1
3.099921344E0,-1.709512234E0,4.462928295E0,1.640796471E1,1.708980593E1
3.101923344E0,-1.719089270E0,4.438985348E0,1.651331329E1,1.718573172E1
3.103925344E0,-1.752609134E0,4.438985348E0,1.672161484E1,1.738932524E1
3.105927344E0,-1.771763325E0,4.431802750E0,1.695625496E1,1.761518104E1
3.107929344E0,-1.783734679E0,4.438985348E0,1.708794022E1,1.774497115E1
3.109931344E0,-1.771763325E0,4.462928295E0,1.734652138E1,1.799885213E1
3.111933344E0,-1.783734679E0,4.506025314E0,1.758594894E1,1.824147949E1
3.113935344E0,-1.802888989E0,4.513207912E0,1.773918152E1,1.839287947E1
3.115937344E0,-1.826831698E0,4.546727657E0,1.802649498E1,1.868059334E1
3.117939344E0,-1.879505754E0,4.604190350E0,1.829704857E1,1.896083060E1
3.119941344E0,-1.891477108E0,4.620950222E0,1.841197395E1,1.907699273E1
3.121943344E0,-1.968093872E0,4.664047241E0,1.866337204E1,1.933773994E1
3.123945344E0,-2.004008055E0,4.692778587E0,1.890519333E1,1.958174032E1
3.125947344E0,-2.004008055E0,4.702355862E0,1.901533127E1,1.969037892E1
3.127949344E0,-2.011190891E0,4.709538460E0,1.927391243E1,1.994262625E1
3.129951344E0,-2.049499273E0,4.690384388E0,1.942475128E1,2.008783501E1
3.131953344E0,-2.061470509E0,4.664047241E0,1.944151115E1,2.009913812E1
3.133955344E0,-2.030344963E0,4.604190350E0,1.953728294E1,2.017489267E1
3.135957344E0,-2.006402254E0,4.486870766E0,1.961150551E1,2.021803174E1
3.137959344E0,-2.006402254E0,4.424619675E0,1.961629295E1,2.020895491E1
3.139961344E0,-1.975276709E0,4.309694767E0,1.957319641E1,2.013914608E1
3.141957613E0,-1.927391171E0,4.189980984E0,1.951573372E1,2.005329499E1
3.143959613E0,-1.915419817E0,4.120546818E0,1.947503090E1,1.999811410E1
3.145961613E0,-1.869928598E0,4.003227711E0,1.937207794E1,1.986957143E1
3.147963613E0,-1.834014535E0,3.888302326E0,1.922842026E1,1.970316345E1
3.149965613E0,-1.802888989E0,3.852388144E0,1.913743782E1,1.960440842E1
3.151967613E0,-1.759791970E0,3.790137053E0,1.891477013E1,1.937086822E1
3.153969613E0,-1.755003452E0,3.730280161E0,1.866337204E1,1.911325412E1
3.155971613E0,-1.745426297E0,3.706337452E0,1.852929306E1,1.897677927E1
3.157973613E0,-1.752609134E0,3.660846233E0,1.822521973E1,1.867169162E1
3.159975613E0,-1.695146561E0,3.632114887E0,1.787326050E1,1.831718377E1
3.161970113E0,-1.685569525E0,3.591412306E0,1.767932510E1,1.811899344E1
3.163972113E0,-1.673598051E0,3.586623669E0,1.731060600E1,1.775730497E1
3.165960229E0,-1.620923996E0,3.589017868E0,1.690357971E1,1.735625106E1
3.167962229E0,-1.608952641E0,3.586623669E0,1.668091202E1,1.713783603E1
3.169964229E0,-1.551490068E0,3.605777979E0,1.625233650E1,1.671966501E1
3.171966229E0,-1.474873304E0,3.615355015E0,1.580939674E1,1.628444253E1
3.173968229E0,-1.434170604E0,3.641691923E0,1.556757450E1,1.605204477E1
3.175970229E0,-1.355159521E0,3.656057596E0,1.509111404E1,1.558669104E1
3.177972229E0,-1.237840056E0,3.701548815E0,1.460747051E1,1.511991754E1
3.179974229E0,-1.197137356E0,3.732674360E0,1.433691788E1,1.486314940E1
3.181976229E0,-1.079817891E0,3.768588543E0,1.378384018E1,1.433047509E1
3.183978229E0,-9.385557175E-1,3.794925690E0,1.321879101E1,1.378473009E1
3.185980229E0,-8.715160489E-1,3.802108288E0,1.293626690E1,1.351157167E1
3.187982229E0,-7.326480746E-1,3.802108288E0,1.237600613E1,1.296758760E1
3.189984229E0,-6.033572555E-1,3.823656797E0,1.207911682E1,1.268422069E1
3.191986229E0,-5.267404318E-1,3.838022470E0,1.147575951E1,1.211201586E1
3.193988229E0,-4.022381604E-1,3.828445435E0,1.086761379E1,1.152925928E1
3.195990229E0,-3.328042030E-1,3.826051235E0,1.058508873E1,1.126026332E1
3.197992229E0,-2.178790122E-1,3.830839634E0,9.969759941E0,1.068264559E1
3.199994229E0,-7.901106775E-2,3.811685562E0,9.431048393E0,1.017250527E1
3.201996229E0,-2.873129770E-2,3.806896925E0,9.150918007E0,9.911235546E0
3.203998229E0,9.337671846E-2,3.804502726E0,8.583475113E0,9.389302701E0
3.205981498E0,1.197137386E-1,3.816473961E0,8.039975166E0,8.900618268E0
3.207983498E0,1.628106833E-1,3.838022470E0,7.778998852E0,8.675813906E0
3.209985498E0,2.418217510E-1,3.883513689E0,7.292961121E0,8.266041268E0
3.211987498E0,2.729473412E-1,3.950553417E0,6.838048935E0,7.901916590E0
3.213989498E0,2.873129845E-1,4.019987583E0,6.414262295E0,7.575329016E0
3.215991498E0,2.825244367E-1,4.060689926E0,6.213143349E0,7.427797319E0
3.217993498E0,2.825244367E-1,4.156461239E0,5.851607800E0,7.183126334E0
3.219995498E0,2.633702159E-1,4.194769382E0,5.681613922E0,7.067261903E0
3.221997498E0,2.394274771E-1,4.276175022E0,5.353598595E0,6.855947509E0
3.223999498E0,1.939362586E-1,4.350397110E0,5.066285610E0,6.680629923E0
3.226001498E0,1.771763414E-1,4.388705730E0,4.941783428E0,6.611607437E0
3.228003498E0,1.340793967E-1,4.441379547E0,4.702355862E0,6.469619789E0
3.230005498E0,1.029538140E-1,4.489265442E0,4.498842239E0,6.356389320E0
3.232007498E0,9.816526622E-2,4.510813713E0,4.388705730E0,6.294268406E0
3.234009498E0,9.337671846E-2,4.513207912E0,4.228289127E0,6.185159159E0
3.236011498E0,7.422251999E-2,4.525179386E0,4.055901527E0,6.077260457E0
3.238013498E0,7.182824612E-2,4.525179386E0,3.988861799E0,6.032696431E0
3.240015498E0,2.394274808E-2,4.496448040E0,3.864359617E0,5.928903228E0
3.242017498E0,4.788549617E-3,4.484476566E0,3.735068798E0,5.836205268E0
3.244019498E0,-2.394274808E-2,4.467716694E0,3.682394743E0,5.789740647E0
3.246021498E0,-6.225114316E-2,4.417437077E0,3.591412306E0,5.693493469E0
3.248023498E0,-8.619388938E-2,4.379128456E0,3.471698523E0,5.588996874E0
3.250025498E0,-1.245022863E-1,4.352791786E0,3.430995703E0,5.543827979E0
3.252027498E0,-1.652049571E-1,4.307300568E0,3.349590540E0,5.458927334E0
3.254029498E0,-2.298503816E-1,4.307300568E0,3.241847992E0,5.395854685E0
3.256031498E0,-2.825244367E-1,4.280963421E0,3.213116884E0,5.360092162E0
3.258033498E0,-3.447755575E-1,4.247443676E0,3.136499882E0,5.291245550E0
3.260035498E0,-4.237866402E-1,4.228289127E0,3.067065954E0,5.240698200E0
3.262037498E0,-4.644893110E-1,4.218712330E0,3.026363373E0,5.212692136E0
3.264039498E0,-5.339232683E-1,4.230683804E0,2.949746609E0,5.185052030E0
3.266041498E0,-6.177229285E-1,4.237866402E0,2.863552570E0,5.151798383E0
3.268043498E0,-6.368771195E-1,4.249837875E0,2.827638626E0,5.144149554E0
3.270045498E0,-7.326480746E-1,4.285751820E0,2.762993097E0,5.151560222E0
3.272047498E0,-8.332076073E-1,4.319271564E0,2.683982134E0,5.153067228E0
3.274049498E0,-8.858816624E-1,4.321666241E0,2.662433624E0,5.152682624E0
3.276045036E0,-9.768640995E-1,4.348002911E0,2.600182533E0,5.159490477E0
3.278047036E0,-1.053480864E0,4.407859802E0,2.569056988E0,5.209520494E0
3.280036498E0,-1.120520592E0,4.419831276E0,2.545114040E0,5.221884754E0
3.282038498E0,-1.221080184E0,4.494053841E0,2.509200096E0,5.289956697E0
3.284040498E0,-1.312062621E0,4.529967785E0,2.475680113E0,5.326453649E0
3.286042498E0,-1.359948039E0,4.539545059E0,2.473285913E0,5.345472030E0
3.288044498E0,-1.422199249E0,4.604190350E0,2.437371731E0,5.400185222E0
3.290046498E0,-1.479661822E0,4.656864643E0,2.406246185E0,5.446632732E0
3.292041882E0,-1.529941559E0,4.676018715E0,2.375120640E0,5.463247226E0
3.294043882E0,-1.577827096E0,4.702355862E0,2.322446585E0,5.476809941E0
3.296045882E0,-1.654443860E0,4.747847080E0,2.257801056E0,5.511524471E0
3.298047882E0,-1.699935079E0,4.726298332E0,2.231464148E0,5.496099293E0
3.300049882E0,-1.778946161E0,4.757423878E0,2.171607256E0,5.523912515E0
3.302051882E0,-1.869928598E0,4.762212753E0,2.128510237E0,5.541286773E0
3.304053882E0,-1.901054144E0,4.776578426E0,2.106961727E0,5.555987405E0
3.306055882E0,-1.984853864E0,4.810098171E0,2.049499273E0,5.592596584E0
3.308057882E0,-2.071047783E0,4.841223717E0,1.987248063E0,5.628129428E0
3.310059882E0,-2.116539001E0,4.860377789E0,1.977671027E0,5.658108543E0
3.312061882E0,-2.202732801E0,4.903474808E0,1.917814136E0,5.707373130E0
3.314063882E0,-2.305686712E0,4.958543301E0,1.874717116E0,5.780822359E0
3.316065882E0,-2.363149166E0,4.960937500E0,1.841197371E0,5.795289693E0
3.318067882E0,-2.458920240E0,5.032765865E0,1.807677507E0,5.885806570E0
3.320069882E0,-2.564268351E0,5.080651283E0,1.764580488E0,5.958375109E0
3.322071882E0,-2.612153769E0,5.114171028E0,1.745426297E0,6.002050114E0
3.324073882E0,-2.705530643E0,5.159662247E0,1.714300752E0,6.072959545E0
3.326075882E0,-2.777358770E0,5.190787792E0,1.654443860E0,6.115160188E0
3.328077882E0,-2.832427025E0,5.197970390E0,1.630501151E0,6.140038521E0
3.330079882E0,-2.887495518E0,5.255433083E0,1.575432777E0,6.199935136E0
3.332081882E0,-2.952140808E0,5.281770229E0,1.520364523E0,6.238889355E0
3.334083882E0,-2.976083517E0,5.296135902E0,1.482056141E0,6.253208697E0
3.336085882E0,-2.997632027E0,5.334444046E0,1.386285067E0,6.274063861E0
3.338087882E0,-3.016786337E0,5.358386993E0,1.316851139E0,6.288672984E0
3.340089882E0,-3.023969173E0,5.377541065E0,1.280937076E0,6.301042554E0
3.342091882E0,-3.033546209E0,5.389512539E0,1.223474383E0,6.304453789E0
3.344093882E0,-3.002420664E0,5.396695614E0,1.120520592E0,6.276497414E0
3.346095882E0,-3.004814863E0,5.401484013E0,1.089395046E0,6.276282615E0
3.348097882E0,-2.973689318E0,5.411061287E0,1.029538155E0,6.259581553E0
3.350099882E0,-2.952140808E0,5.391906738E0,1.000806928E0,6.228114332E0
3.352101882E0,-2.942563772E0,5.396695614E0,9.792584181E-1,6.224303347E0
3.354103882E0,-2.935380936E0,5.391906738E0,9.672870040E-1,6.214882433E0
3.356105882E0,-2.916226625E0,5.363175392E0,9.385557175E-1,6.176480782E0
3.358107882E0,-2.906649590E0,5.351204395E0,9.265843630E-1,6.159753152E0
3.360109882E0,-2.885101080E0,5.339232922E0,9.337671995E-1,6.140288073E0
3.362104498E0,-2.858764172E0,5.327261448E0,9.361614585E-1,6.117895504E0
3.364106498E0,-2.815667152E0,5.336838722E0,9.577099085E-1,6.109585692E0
3.366108498E0,-2.751021862E0,5.310501575E0,9.648927450E-1,6.058099230E0
3.368110498E0,-2.703136206E0,5.305713177E0,9.816526771E-1,6.034996242E0
3.370112498E0,-2.691164970E0,5.269798756E0,9.888355136E-1,5.999245244E0
3.372114498E0,-2.643279314E0,5.248250484E0,1.019961119E0,5.964174659E0
3.374116498E0,-2.602576733E0,5.229096413E0,1.053480864E0,5.935206557E0
3.376118498E0,-2.583422422E0,5.224307537E0,1.077423692E0,5.926913401E0
